  17      0.7745479E-24 0.1515E-24  0.7148812E-24 0.3684E-25 0.9624    
  18      0.5326970E-24 0.1521E-24  0.7080693E-24 0.3580E-25 0.9779    
  19      0.6784388E-24 0.1519E-24  0.7063728E-24 0.3485E-25 0.9212    
  20      0.8410264E-24 0.1515E-24  0.7173167E-24 0.3396E-25 0.9061    
   
   
 Integral Plus:   7.1731665840711102E-025 +-   3.3956783642523685E-026
 with chisq    =  0.90611027934858424     
  
  
  
 For xq =         2200 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=   99574272.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  42
   1      0.6359523E-24 0.4475E-24  0.6359523E-24 0.4475E-24  0.000    
   2      0.1406354E-24 0.2455E-24  0.5666952E-24 0.3006E-24 0.3266    
   3     -0.2382009E-24 0.2177E-24  0.2949246E-24 0.2127E-24  1.818    
   4      0.4779156E-24 0.2120E-24  0.4027196E-24 0.1434E-24  1.227    
   5      0.7754907E-25 0.2146E-24  0.3978720E-24 0.1278E-24  1.164    
   6     -0.2761639E-24 0.2114E-24  0.2879759E-24 0.1123E-24  1.993    
   7      0.2103008E-24 0.2110E-24  0.2812425E-24 0.1021E-24  1.843    
   8      0.3706512E-24 0.2117E-24  0.3001138E-24 0.9153E-25  1.573    
   9      0.3166194E-24 0.2116E-24  0.3023184E-24 0.8436E-25  1.405    
  10     -0.4218621E-25 0.2120E-24  0.3015061E-24 0.8001E-25  1.390    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1      0.7672805E-25 0.6918E-25  0.7672805E-25 0.6918E-25  0.000    
   2      0.9216299E-25 0.6938E-25  0.8582294E-25 0.4900E-25 0.2401E-01
   3      0.1936320E-24 0.6937E-25  0.1637045E-24 0.4004E-25 0.7320    
   4      0.2588993E-24 0.6932E-25  0.2173898E-24 0.3467E-25 0.9020    
   5      0.1566546E-24 0.6935E-25  0.2070034E-24 0.3101E-25 0.8370    
   6      0.2648542E-24 0.6947E-25  0.2259522E-24 0.2832E-25 0.7234    
   7     -0.1016849E-24 0.6932E-25  0.2107981E-24 0.2622E-25  1.819    
   8      0.8176566E-25 0.6926E-25  0.2070456E-24 0.2453E-25  1.842    
   9      0.1682557E-24 0.6941E-25  0.2028090E-24 0.2313E-25  1.649    
  10      0.2046938E-24 0.6931E-25  0.2030720E-24 0.2194E-25  1.402    
  11      0.1577871E-24 0.6937E-25  0.1996105E-24 0.2092E-25  1.315    
  12      0.1765587E-24 0.6924E-25  0.1975902E-24 0.2002E-25  1.200    
  13      0.1414611E-24 0.6962E-25  0.1946313E-24 0.1924E-25  1.163    
  14      0.6034081E-25 0.6940E-25  0.1933477E-24 0.1854E-25  1.184    
  15      0.8219674E-25 0.6920E-25  0.1913992E-24 0.1791E-25  1.205    
  16      0.9690513E-25 0.6918E-25  0.1891508E-24 0.1734E-25  1.217    
  17      0.4500108E-26 0.6968E-25  0.1891415E-24 0.1682E-25  1.212    
  18      0.4194702E-25 0.6936E-25  0.1884914E-24 0.1635E-25  1.224    
  19      0.7620182E-25 0.6951E-25  0.1868852E-24 0.1591E-25  1.241    
  20      0.1154855E-24 0.6939E-25  0.1846064E-24 0.1551E-25  1.233    
   
   
 Integral Plus:   1.8460638421637093E-025 +-   1.5510609365989987E-026
 with chisq    =   1.2329424305159697     
  
  
  
 For xq =         2500 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=   99574272.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  42
   1      0.1747594E-24 0.1504E-24  0.1747594E-24 0.1504E-24  0.000    
   2      0.3716210E-25 0.8128E-25  0.1563168E-24 0.1012E-24 0.2147    
   3      0.8836713E-26 0.7461E-25  0.1550022E-24 0.8233E-25 0.1748    
   4      0.2571861E-25 0.7352E-25  0.1456745E-24 0.6939E-25 0.2297    
   5      0.5111521E-25 0.7286E-25  0.1244067E-24 0.5678E-25 0.3203    
   6      0.2089173E-24 0.7196E-25  0.1914986E-24 0.3520E-25 0.3261    
   7      0.8231812E-26 0.7283E-25  0.1912783E-24 0.3258E-25 0.3231    
   8      0.2817951E-25 0.7143E-25  0.1889249E-24 0.3041E-25 0.3718    
   9     -0.3772723E-25 0.7238E-25  0.1833559E-24 0.2857E-25 0.5482    
  10      0.1236302E-24 0.7305E-25  0.1710666E-24 0.2633E-25 0.5491    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1      0.7353887E-25 0.2383E-25  0.7353887E-25 0.2383E-25  0.000    
   2      0.9037779E-25 0.2368E-25  0.8372190E-25 0.1679E-25 0.2405    
